,reponame,commitid,commitmsg,commitauthor,commitauthordate,comauthorlogin,shaauthorlogin,stats_total,stats_addns,stats_delns
88,ActiveData-ETL,793b171354e34ef26a59924d010518bdb85b8748,better log on missing keys,Kyle Lahnakoski,2015-01-30T20:35:36Z,Kyle Lahnakoski,Kyle Lahnakoski,47,27,20
89,ActiveData-ETL,cf6078ca507b9f3e005712137180ed5271bab5a4,remove not-needed settings,Kyle Lahnakoski,2015-01-30T18:01:54Z,Kyle Lahnakoski,Kyle Lahnakoski,121,2,119
90,ActiveData-ETL,e74e3ef96b8612f1e2317650df69c0afcd9c9ac8,mem problems with just talos?,Kyle Lahnakoski,2015-01-30T17:57:23Z,Kyle Lahnakoski,Kyle Lahnakoski,252,239,13
91,ActiveData-ETL,5d525d3664ee7e4daf399b9e42eb08f3e3131835,fix linux file loading,Kyle Lahnakoski,2015-01-30T17:02:14Z,Kyle Lahnakoski,Kyle Lahnakoski,2,1,1
92,ActiveData-ETL,7e1d9de89ce1258fc2000a33ad5e0c19a99807ef,fix linux file load,Kyle Lahnakoski,2015-01-30T16:47:29Z,Kyle Lahnakoski,Kyle Lahnakoski,8,6,2
93,ActiveData-ETL,a25cd54bbe5e53076e4d08af5241c7a46ee5363e,more mem test,Kyle Lahnakoski,2015-01-30T16:40:17Z,Kyle Lahnakoski,Kyle Lahnakoski,63,35,28
94,ActiveData-ETL,dcaa44054f58aea89ca98e6da9206ea3747efcc2,fix,Kyle Lahnakoski,2015-01-30T16:05:08Z,Kyle Lahnakoski,Kyle Lahnakoski,2,1,1
95,ActiveData-ETL,79701b2a8714fb890d9241b548074d95fd558f1f,add memory_test,Kyle Lahnakoski,2015-01-30T16:03:33Z,Kyle Lahnakoski,Kyle Lahnakoski,8,8,0
96,ActiveData-ETL,c92625394606d3d82e73ba0799a774d4710e38e3,more debug statements,Kyle Lahnakoski,2015-01-30T15:55:01Z,Kyle Lahnakoski,Kyle Lahnakoski,3,2,1
97,ActiveData-ETL,eda50fbf8e2a17302463e208c132b805bc59b6d8,rename scripts,Kyle Lahnakoski,2015-01-30T15:46:39Z,Kyle Lahnakoski,Kyle Lahnakoski,6,2,4
98,ActiveData-ETL,5c4994a9e23e46a71d3dc2f1a45d686413fcf9cd,still have memory leak,Kyle Lahnakoski,2015-01-30T14:58:09Z,Kyle Lahnakoski,Kyle Lahnakoski,105,44,61
99,ActiveData-ETL,b7fe79ff3cbbd442209a7c75468a9e8f17b6f565,"large mem usage, but no leak yet",Kyle Lahnakoski,2015-01-30T14:07:32Z,Kyle Lahnakoski,Kyle Lahnakoski,4,4,0
